# Middle Chinese to Mandarin syllable mapping (work in progress)
# version: 20190512
# author: hhliow (github.com/hhliow)
# license: cc by-nc-sa 4.0
# The Middle Chinese syllables are transcribed using Baxter transcription.
# The Mandarin IPA transcription is intended to reflect the system of 洪武正韻譯訓. The following modern phonetic realization are not marked explicitly:
#  Merge of syllable codae -p -t -k to glottal stop [ʔ];
#  Omission of breathiness in breathy fricatives ʂʱ ʃʱ sʱ fʱ ɦ (resulting in merge with [ʂ] [ʃ] [s] [f] [h]~[x] respectively);
#  Palatalization and frictivization of /k/ /g/ /ŋ/ /ʔ/ /h/ /ɦ/ before /i/ or /y/;
#  Merge of -iaw and -iɛw.
kwangx_ghiunh_entry	middle_chinese_to_mandarin_mapping
22453(閉)	閉(pet)->閉(piɛʔ(t))
22453(閉)	閇(pet)->閇(piɛʔ(t))
22460(噎)	噎('et)->噎(ʔiɛʔ(t))
22465(咽)	咽('et)->咽(ʔiɛʔ(t))
22468(挈)	挈(khet)->挈(kʰiɛʔ(t))
22471(契)	契(khet)->契(kʰiɛʔ(t))
22472(栔)	栔(khet)->栔(kʰiɛʔ(t))
22473(鍥)	鍥(khet)->鍥(kʰiɛʔ(t))
22481(撆)	撆(phet)->撆(pʰiɛʔ(t))
22481(撆)	撇(phet)->撇(pʰiɛʔ(t))
22484(瞥)	瞥(phet)->瞥(pʰiɛʔ(t))
22487(嫳)	嫳(phet)->嫳(pʰiɛʔ(t))
22491(蹩)	蹩(bet)->蹩(biɛ̏ʔ(t))
22497(苾)	苾(bet)->苾(biɛ̏ʔ(t))
22498(馝)	馝(bet)->馝(biɛ̏ʔ(t))
22500(飶)	飶(bet)->飶(biɛ̏ʔ(t))
22513(戾)	戾(let)->戾(liɛ̏ʔ(t))
22513(戾)	戻(let)->戻(liɛ̏ʔ(t))
22514(捩)	捩(let)->捩(liɛ̏ʔ(t))
22519(薛)	薛(sjet)->薛(siɛʔ(t))
22521(紲)	紲(sjet)->紲(siɛʔ(t))
22521(紲)	絏(sjet)->絏(siɛʔ(t))
22522(緤)	緤(sjet)->緤(siɛʔ(t))
22523(褻)	褻(sjet)->褻(siɛʔ(t))
22525(泄)	泄(sjet)->泄(siɛʔ(t))
22526(渫)	洩(sjet)->洩(siɛʔ(t))
22526(渫)	渫(sjet)->渫(siɛʔ(t))
22527(禼)	禼(sjet)->禼(siɛʔ(t))
22529(媟)	媟(sjet)->媟(siɛʔ(t))
22530(齛)	齛(sjet)->齛(siɛʔ(t))
22538(列)	列(ljet)->列(liɛ̏ʔ(t))
22540(迾)	迾(ljet)->迾(liɛ̏ʔ(t))
22541(蛚)	蛚(ljet)->蛚(liɛ̏ʔ(t))
22542(鮤)	鮤(ljet)->鮤(liɛ̏ʔ(t))
22543(烈)	烈(ljet)->烈(liɛ̏ʔ(t))
22544(洌)	洌(ljet)->洌(liɛ̏ʔ(t))
22544(洌)	冽(ljet)->冽(liɛ̏ʔ(t))
22545(冽)	冽(ljet)->冽(liɛ̏ʔ(t))
22545(冽)	洌(ljet)->洌(liɛ̏ʔ(t))
22546(裂)	裂(ljet)->裂(liɛ̏ʔ(t))
22547(茢)	茢(ljet)->茢(liɛ̏ʔ(t))
22550(栵)	栵(ljet)->栵(liɛ̏ʔ(t))
22558(哲)	哲(trjet)->哲(tʃiɛʔ(t))
22559(悊)	悊(trjet)->悊(tʃiɛʔ(t))
22560(喆)	喆(trjet)->喆(tʃiɛʔ(t))
22561(嚞)	嚞(trjet)->嚞(tʃiɛʔ(t))
22562(蜇)	蜇(trjet)->蜇(tʃiɛʔ(t))
22563(傑)	傑(gjet)->傑(giɛ̏ʔ(t))
22564(桀)	桀(gjet)->桀(giɛ̏ʔ(t))
22565(竭)	竭(gjet)->竭(giɛ̏ʔ(t))
22566(碣)	碣(gjet)->碣(giɛ̏ʔ(t))
22567(楬)	楬(gjet)->楬(giɛ̏ʔ(t))
22568(榤)	榤(gjet)->榤(giɛ̏ʔ(t))
22569(揭)	揭(gjet)->揭(giɛ̏ʔ(t))
22569(揭)	掲(gjet)->掲(giɛ̏ʔ(t))
22570(渴)	渴(gjet)->渴(giɛ̏ʔ(t))
22570(渴)	渇(gjet)->渇(giɛ̏ʔ(t))
22574(偈)	偈(gjet)->偈(giɛ̏ʔ(t))
22575(杰)	杰(gjet)->杰(giɛ̏ʔ(t))
22577(熱)	熱(nyet)->熱(ʒiɛ̏ʔ(t))
22579(晢)	晢(tsyet)->晢(tʃiɛʔ(t))
22579(晢)	晰(tsyet)->晰(tʃiɛʔ(t))
22580(晣)	晣(tsyet)->晣(tʃiɛʔ(t))
22581(浙)	浙(tsyet)->浙(tʃiɛʔ(t))
22582(折)	折(tsyet)->折(tʃiɛʔ(t))
22588(舌)	舌(zyet)->舌(ʃʱiɛ̏ʔ(t))
22589(揲)	揲(zyet)->揲(ʃʱiɛ̏ʔ(t))
22592(折)	折(dzyet)->折(ʃʱiɛ̏ʔ(t))
22593(孼)	孽(ngjet)->孽(ŋiɛ̏ʔ(t))
22593(孼)	孼(ngjet)->孼(ŋiɛ̏ʔ(t))
22594(糱)	糵(ngjet)->糵(ŋiɛ̏ʔ(t))
22594(糱)	糱(ngjet)->糱(ŋiɛ̏ʔ(t))
22595(讞)	讞(ngjet)->讞(ŋiɛ̏ʔ(t))
22598(㜸)	㜸(ngjet)->㜸(ŋiɛ̏ʔ(t))
22599(闑)	闑(ngjet)->闑(ŋiɛ̏ʔ(t))
22601(钀)	钀(ngjet)->钀(ŋiɛ̏ʔ(t))
22602(櫱)	蘖(ngjet)->蘖(ŋiɛ̏ʔ(t))
22602(櫱)	檘(ngjet)->檘(ŋiɛ̏ʔ(t))
22602(櫱)	蘗(ngjet)->蘗(ŋiɛ̏ʔ(t))
22602(櫱)	櫱(ngjet)->櫱(ŋiɛ̏ʔ(t))
22604(䡾)	䡾(ngjet)->䡾(ŋiɛ̏ʔ(t))
22605(滅)	滅(mjiet)->滅(miɛ̏ʔ(t))
22606(搣)	搣(mjiet)->搣(miɛ̏ʔ(t))
22607(朅)	朅(khjet)->朅(kʰiɛʔ(t))
22612(鷩)	鷩(pjiet)->鷩(piɛʔ(t))
22613(鼈)	鼈(pjiet)->鼈(piɛʔ(t))
22613(鼈)	鱉(pjiet)->鱉(piɛʔ(t))
22619(絕)	絕(dzjwet)->絕(dzyuɛ̏ʔ(t))
22619(絕)	绝(dzjwet)->绝(dzyuɛ̏ʔ(t))
22619(絕)	絶(dzjwet)->絶(dzyuɛ̏ʔ(t))
22623(雪)	雪(sjwet)->雪(syuɛʔ(t))
22624(䨮)	䨮(sjwet)->䨮(syuɛʔ(t))
22628(悅)	悅(ywet)->悅(jyuɛ̏ʔ(t))
22629(說)	說(ywet)->說(jyuɛ̏ʔ(t))
22629(說)	説(ywet)->説(jyuɛ̏ʔ(t))
22630(閱)	閱(ywet)->閱(jyuɛ̏ʔ(t))
22630(閱)	閲(ywet)->閲(jyuɛ̏ʔ(t))
22630(閱)	阅(ywet)->阅(jyuɛ̏ʔ(t))
22635(缺)	缺(khjwiet)->缺(kʰyuɛʔ(t))
22637(噦)	噦('jwet)->噦(ʔyuɛʔ(t))
22638(爇)	爇(nywet)->爇(ʒyuɛ̏ʔ(t))
22638(爇)	𤑔(nywet)->𤑔(ʒyuɛ̏ʔ(t))
22639(焫)	焫(nywet)->焫(ʒyuɛ̏ʔ(t))
22643(說)	說(sywet)->說(ʃyuɛʔ(t))
22643(說)	説(sywet)->説(ʃyuɛʔ(t))
22644(拙)	拙(tsywet)->拙(tʃyuɛʔ(t))
22647(梲)	梲(tsywet)->梲(tʃyuɛʔ(t))
22647(梲)	棳(tsywet)->棳(tʃyuɛʔ(t))
22649(準)	準(tsywet)->準(tʃyuɛʔ(t))
22649(準)	凖(tsywet)->凖(tʃyuɛʔ(t))
22655(歠)	歠(tsyhwet)->歠(tʃʰyuɛʔ(t))
22656(啜)	啜(tsyhwet)->啜(tʃʰyuɛʔ(t))
22657(輟)	輟(trjwet)->輟(tʃyuɛʔ(t))
22658(畷)	畷(trjwet)->畷(tʃyuɛʔ(t))
22659(惙)	惙(trjwet)->惙(tʃyuɛʔ(t))
22660(餟)	餟(trjwet)->餟(tʃyuɛʔ(t))
22661(罬)	罬(trjwet)->罬(tʃyuɛʔ(t))
22662(剟)	剟(trjwet)->剟(tʃyuɛʔ(t))
22663(醊)	醊(trjwet)->醊(tʃyuɛʔ(t))
22664(啜)	啜(trjwet)->啜(tʃyuɛʔ(t))
22666(綴)	綴(trjwet)->綴(tʃyuɛʔ(t))
22672(劣)	劣(ljwet)->劣(lyuɛ̏ʔ(t))
22674(埒)	埒(ljwet)->埒(lyuɛ̏ʔ(t))
22674(埒)	埓(ljwet)->埓(lyuɛ̏ʔ(t))
22676(鋝)	鋝(ljwet)->鋝(lyuɛ̏ʔ(t))
22685(瞥)	瞥(phjiet)->瞥(pʰiɛʔ(t))
22686(潎)	潎(phjiet)->潎(pʰiɛʔ(t))
22687(憋)	憋(phjiet)->憋(pʰiɛʔ(t))
22689(別)	別(bjet)->別(biɛ̏ʔ(t))
22689(別)	别(bjet)->别(biɛ̏ʔ(t))
22691(轍)	轍(drjet)->轍(dʒiɛ̏ʔ(t))
22692(徹)	徹(drjet)->徹(dʒiɛ̏ʔ(t))
22693(撤)	撤(drjet)->撤(dʒiɛ̏ʔ(t))
22694(澈)	澈(drjet)->澈(dʒiɛ̏ʔ(t))
22700(别)	別(pjet)->別(piɛʔ(t))
22700(别)	别(pjet)->别(piɛʔ(t))
22702(刷)	刷(srjwet)->刷(ʂwaʔ(t))
22705(孑)	孑(kjet)->孑(kiɛʔ(t))
22706(訐)	訐(kjet)->訐(kiɛʔ(t))
22707(𨥂)	𨥂(kjet)->𨥂(kiɛʔ(t))
22710(揭)	揭(kjet)->揭(kiɛʔ(t))
22710(揭)	掲(kjet)->掲(kiɛʔ(t))
22711(設)	設(syet)->設(ʃiɛʔ(t))
22716(𣧡)	𣧡(xjwet)->𣧡(hyuɛʔ(t))
22717(烕)	烕(xjwet)->烕(hyuɛʔ(t))
22718(𦐋)	𦐋(xjwet)->𦐋(hyuɛʔ(t))
22719(吷)	吷(xjwet)->吷(hyuɛʔ(t))
22721(蹶)	蹶(kjwet)->蹶(kyuɛʔ(t))
22744(撤)	撤(trhjet)->撤(tʃʰiɛʔ(t))
22745(硩)	硩(trhjet)->硩(tʃʰiɛʔ(t))
22746(徹)	徹(trhjet)->徹(tʃʰiɛʔ(t))
22748(聅)	聅(trhjet)->聅(tʃʰiɛʔ(t))
22752(啜)	啜(tsyhwet)->啜(tʃʰyuɛʔ(t))
22756(掣)	掣(tsyhet)->掣(tʃʰiɛʔ(t))
22760(藥)	藥(yak)->藥(jiɒ̏ʔ(k))
22760(藥)	薬(yak)->薬(jiɒ̏ʔ(k))
22761(躍)	躍(yak)->躍(jiɒ̏ʔ(k))
22762(礿)	礿(yak)->礿(jiɒ̏ʔ(k))
22763(禴)	禴(yak)->禴(jiɒ̏ʔ(k))
22765(鑰)	鑰(yak)->鑰(jiɒ̏ʔ(k))
22767(瀹)	瀹(yak)->瀹(jiɒ̏ʔ(k))
22767(瀹)	𤅰(yak)->𤅰(jiɒ̏ʔ(k))
22768(𤅢)	𤅢(yak)->𤅢(jiɒ̏ʔ(k))
22770(爚)	爚(yak)->爚(jiɒ̏ʔ(k))
22772(龠)	龠(yak)->龠(jiɒ̏ʔ(k))
22776(籥)	籥(yak)->籥(jiɒ̏ʔ(k))
22781(鸙)	鸙(yak)->鸙(jiɒ̏ʔ(k))
22791(略)	略(ljak)->略(liɒ̏ʔ(k))
22791(略)	畧(ljak)->畧(liɒ̏ʔ(k))
22794(掠)	掠(ljak)->掠(liɒ̏ʔ(k))
22795(㗉)	㗉(ljak)->㗉(liɒ̏ʔ(k))
22796(䂮)	䂮(ljak)->䂮(liɒ̏ʔ(k))
22800(腳)	腳(kjak)->腳(kiɒʔ(k))
22801(脚)	脚(kjak)->脚(kiɒʔ(k))
22802(蹻)	蹻(kjak)->蹻(kiɒʔ(k))
22804(屩)	屩(kjak)->屩(kiɒʔ(k))
22804(屩)	蹺(kjak)->蹺(kiɒʔ(k))
22805(灼)	灼(tsyak)->灼(tʃiɒʔ(k))
22806(斫)	斫(tsyak)->斫(tʃiɒʔ(k))
22807(彴)	彴(tsyak)->彴(tʃiɒʔ(k))
22809(勺)	勺(tsyak)->勺(tʃiɒʔ(k))
22810(酌)	酌(tsyak)->酌(tʃiɒʔ(k))
22811(繳)	繳(tsyak)->繳(tʃiɒʔ(k))
22812(焯)	焯(tsyak)->焯(tʃiɒʔ(k))
22814(妁)	妁(tsyak)->妁(tʃiɒʔ(k))
22820(禚)	禚(tsyak)->禚(tʃiɒʔ(k))
22821(爍)	爍(syak)->爍(ʃiɒʔ(k))
22822(鑠)	鑠(syak)->鑠(ʃiɒʔ(k))
22828(若)	若(nyak)->若(ʒiɒ̏ʔ(k))
22829(弱)	弱(nyak)->弱(ʒiɒ̏ʔ(k))
22830(鄀)	鄀(nyak)->鄀(ʒiɒ̏ʔ(k))
22831(箬)	箬(nyak)->箬(ʒiɒ̏ʔ(k))
22831(箬)	篛(nyak)->篛(ʒiɒ̏ʔ(k))
22832(蒻)	蒻(nyak)->蒻(ʒiɒ̏ʔ(k))
22834(溺)	溺(nyak)->溺(ʒiɒ̏ʔ(k))
22834(溺)	尿(nyak)->尿(ʒiɒ̏ʔ(k))
22839(綽)	綽(tsyhak)->綽(tʃʰiɒʔ(k))
22840(繛)	繛(tsyhak)->繛(tʃʰiɒʔ(k))
22841(婥)	婥(tsyhak)->婥(tʃʰiɒʔ(k))
22843(約)	約('jak)->約(ʔiɒʔ(k))
22844(葯)	葯('jak)->葯(ʔiɒʔ(k))
22845(卻)	卻(khjak)->卻(kʰiɒʔ(k))
22846(却)	却(khjak)->却(kʰiɒʔ(k))
22849(虐)	虐(ngjak)->虐(jiɒ̏ʔ(k))
22851(瘧)	瘧(ngjak)->瘧(jiɒ̏ʔ(k))
22853(勺)	勺(dzyak)->勺(ʃʱiɒ̏ʔ(k))
22854(汋)	汋(dzyak)->汋(ʃʱiɒ̏ʔ(k))
22855(杓)	杓(dzyak)->杓(ʃʱiɒ̏ʔ(k))
22859(𤟭)	㚟(trhjak)->㚟(tʃʰiɒʔ(k))
22859(𤟭)	𤟭(trhjak)->𤟭(tʃʰiɒʔ(k))
22860(婼)	婼(trhjak)->婼(tʃʰiɒʔ(k))
22861(逴)	逴(trhjak)->逴(tʃʰiɒʔ(k))
22864(削)	削(sjak)->削(siɒʔ(k))
22865(斮)	斮(tsrjak)->斮(ʈʂwɒʔ(k))
22866(爵)	爵(tsjak)->爵(tsiɒʔ(k))
22868(雀)	雀(tsjak)->雀(tsiɒʔ(k))
22869(爝)	爝(tsjak)->爝(tsiɒʔ(k))
22870(燋)	燋(tsjak)->燋(tsiɒʔ(k))
22873(皭)	皭(dzjak)->皭(dziɒ̏ʔ(k))
22874(嚼)	嚼(dzjak)->嚼(dziɒ̏ʔ(k))
22876(鵲)	鵲(tshjak)->鵲(tsʰiɒʔ(k))
22877(舄)	舄(tshjak)->舄(tsʰiɒʔ(k))
22877(舄)	舃(tshjak)->舃(tsʰiɒʔ(k))
22880(碏)	碏(tshjak)->碏(tsʰiɒʔ(k))
22881(芍)	芍(tshjak)->芍(tsʰiɒʔ(k))
22882(皵)	皵(tshjak)->皵(tsʰiɒʔ(k))
22883(踖)	踖(tshjak)->踖(tsʰiɒʔ(k))
22885(䱜)	䱜(tshjak)->䱜(tsʰiɒʔ(k))
22886(噱)	噱(gjak)->噱(giɒ̏ʔ(k))
22887(蹻)	蹻(gjak)->蹻(giɒ̏ʔ(k))
22892(臄)	臄(gjak)->臄(giɒ̏ʔ(k))
22893(醵)	醵(gjak)->醵(giɒ̏ʔ(k))
22899(縛)	縛(bjak)->縛(fʱɒ̏ʔ(k))
22903(戄)	戄(xjwak)->戄(hyuɒʔ(k))
22909(玃)	玃(kjwak)->玃(kyuɒʔ(k))
22910(貜)	貜(kjwak)->貜(kyuɒʔ(k))
22912(钁)	钁(kjwak)->钁(kyuɒʔ(k))
22913(攫)	攫(kjwak)->攫(kyuɒʔ(k))
22914(矍)	矍(kjwak)->矍(kyuɒʔ(k))
22920(芍)	芍(trjak)->芍(tʃiɒʔ(k))
22921(著)	著(trjak)->著(tʃiɒʔ(k))
22924(鐯)	鐯(trjak)->鐯(tʃiɒʔ(k))
22927(著)	箸(drjak)->箸(dʒiɒ̏ʔ(k))
22927(著)	著(drjak)->著(dʒiɒ̏ʔ(k))
22928(躩)	躩(khjwak)->躩(kʰyuɒʔ(k))
22939(謔)	謔(xjak)->謔(hiɒʔ(k))
22940(鐸)	鐸(dak)->鐸(dɒ̏ʔ(k))
22940(鐸)	鈬(dak)->鈬(dɒ̏ʔ(k))
22941(剫)	剫(dak)->剫(dɒ̏ʔ(k))
22942(度)	度(dak)->度(dɒ̏ʔ(k))
22943(𢜬)	𢜬(dak)->𢜬(dɒ̏ʔ(k))
22945(凙)	凙(dak)->凙(dɒ̏ʔ(k))
22955(莫)	莫(mak)->莫(mɒ̏ʔ(k))
22956(幕)	幕(mak)->幕(mɒ̏ʔ(k))
22957(鄚)	鄚(mak)->鄚(mɒ̏ʔ(k))
22958(膜)	膜(mak)->膜(mɒ̏ʔ(k))
22959(鏌)	鏌(mak)->鏌(mɒ̏ʔ(k))
22960(摸)	摸(mak)->摸(mɒ̏ʔ(k))
22961(漠)	漠(mak)->漠(mɒ̏ʔ(k))
22962(瘼)	瘼(mak)->瘼(mɒ̏ʔ(k))
22963(寞)	寞(mak)->寞(mɒ̏ʔ(k))
22964(瞙)	瞙(mak)->瞙(mɒ̏ʔ(k))
22965(嗼)	嗼(mak)->嗼(mɒ̏ʔ(k))
22966(塻)	塻(mak)->塻(mɒ̏ʔ(k))
22971(落)	落(lak)->落(lɒ̏ʔ(k))
22972(絡)	絡(lak)->絡(lɒ̏ʔ(k))
22973(烙)	烙(lak)->烙(lɒ̏ʔ(k))
22974(洛)	洛(lak)->洛(lɒ̏ʔ(k))
22975(珞)	珞(lak)->珞(lɒ̏ʔ(k))
22976(酪)	酪(lak)->酪(lɒ̏ʔ(k))
22977(樂)	樂(lak)->樂(lɒ̏ʔ(k))
22977(樂)	楽(lak)->楽(lɒ̏ʔ(k))
22978(𩂣)	𩂣(lak)->𩂣(lɒ̏ʔ(k))
22979(轢)	轢(lak)->轢(lɒ̏ʔ(k))
22981(硌)	硌(lak)->硌(lɒ̏ʔ(k))
22982(駱)	駱(lak)->駱(lɒ̏ʔ(k))
22985(㓢)	㓢(lak)->㓢(lɒ̏ʔ(k))
22989(鮥)	鮥(lak)->鮥(lɒ̏ʔ(k))
22991(雒)	雒(lak)->雒(lɒ̏ʔ(k))
23001(濼)	濼(lak)->濼(lɒ̏ʔ(k))
23001(濼)	泊(lak)->泊(lɒ̏ʔ(k))
23005(託)	託(thak)->託(tʰɒʔ(k))
23006(袥)	袥(thak)->袥(tʰɒʔ(k))
23007(橐)	橐(thak)->橐(tʰɒʔ(k))
23008(魠)	魠(thak)->魠(tʰɒʔ(k))
23009(籜)	籜(thak)->籜(tʰɒʔ(k))
23010(𣔳)	𣔳(thak)->𣔳(tʰɒʔ(k))
23011(𣟄)	𣟄(thak)->𣟄(tʰɒʔ(k))
23012(拓)	拓(thak)->拓(tʰɒʔ(k))
23012(拓)	摭(thak)->摭(tʰɒʔ(k))
23016(蘀)	蘀(thak)->蘀(tʰɒʔ(k))
23016(蘀)	萚(thak)->萚(tʰɒʔ(k))
23018(侂)	侂(thak)->侂(tʰɒʔ(k))
23020(魄)	魄(thak)->魄(tʰɒʔ(k))
23023(作)	作(tsak)->作(tsɒʔ(k))
23026(糳)	糳(tsak)->糳(tsɒʔ(k))
23027(鑿)	鑿(tsak)->鑿(tsɒʔ(k))
23029(錯)	錯(tshak)->錯(tsʰɒʔ(k))
23030(厝)	厝(tshak)->厝(tsʰɒʔ(k))
23033(剒)	剒(tshak)->剒(tsʰɒʔ(k))
23034(縒)	縒(tshak)->縒(tsʰɒʔ(k))
23036(各)	各(kak)->各(kɒʔ(k))
23037(閣)	閣(kak)->閣(kɒʔ(k))
23038(格)	格(kak)->格(kɒʔ(k))
23040(袼)	袼(kak)->袼(kɒʔ(k))
23041(恪)	恪(khak)->恪(kʰɒʔ(k))
23044(咢)	咢(ngak)->咢(ŋɒ̏ʔ(k))
23045(愕)	愕(ngak)->愕(ŋɒ̏ʔ(k))
23046(鄂)	鄂(ngak)->鄂(ŋɒ̏ʔ(k))
23047(諤)	諤(ngak)->諤(ŋɒ̏ʔ(k))
23052(萼)	蕚(ngak)->蕚(ŋɒ̏ʔ(k))
23052(萼)	萼(ngak)->萼(ŋɒ̏ʔ(k))
23053(鍔)	鍔(ngak)->鍔(ŋɒ̏ʔ(k))
23055(崿)	崿(ngak)->崿(ŋɒ̏ʔ(k))
23056(鶚)	鶚(ngak)->鶚(ŋɒ̏ʔ(k))
23057(鰐)	鰐(ngak)->鰐(ŋɒ̏ʔ(k))
23057(鰐)	鱷(ngak)->鱷(ŋɒ̏ʔ(k))
23058(噩)	噩(ngak)->噩(ŋɒ̏ʔ(k))
23065(堮)	堮(ngak)->堮(ŋɒ̏ʔ(k))
23071(濼)	濼(phak)->濼(pʰɒʔ(k))
23071(濼)	泊(phak)->泊(pʰɒʔ(k))
23073(粕)	粕(phak)->粕(pʰɒʔ(k))
23074(膊)	膊(phak)->膊(pʰɒʔ(k))
23075(𦢸)	𦢸(phak)->𦢸(pʰɒʔ(k))
23084(惡)	惡('ak)->惡(ʔɒʔ(k))
23084(惡)	悪('ak)->悪(ʔɒʔ(k))
23085(𢙣)	𢙣('ak)->𢙣(ʔɒʔ(k))
23086(堊)	堊('ak)->堊(ʔɒʔ(k))
23086(堊)	垩('ak)->垩(ʔɒʔ(k))
23086(堊)	聖('ak)->聖(ʔɒʔ(k))
23087(蝁)	蝁('ak)->蝁(ʔɒʔ(k))
23088(泊)	泊(bak)->泊(bɒ̏ʔ(k))
23088(泊)	泺(bak)->泺(bɒ̏ʔ(k))
23088(泊)	濼(bak)->濼(bɒ̏ʔ(k))
23089(亳)	亳(bak)->亳(bɒ̏ʔ(k))
23090(箔)	箔(bak)->箔(bɒ̏ʔ(k))
23091(薄)	薄(bak)->薄(bɒ̏ʔ(k))
23092(礴)	礴(bak)->礴(bɒ̏ʔ(k))
23092(礴)	礡(bak)->礡(bɒ̏ʔ(k))
23093(簿)	簿(bak)->簿(bɒ̏ʔ(k))
23099(𦞦)	𦞦(xak)->𦞦(hɒʔ(k))
23100(鄗)	鄗(xak)->鄗(hɒʔ(k))
23101(壑)	壑(xak)->壑(hɒʔ(k))
23103(蠚)	蠚(xak)->蠚(hɒʔ(k))
23104(謞)	謞(xak)->謞(hɒʔ(k))
23105(郝)	郝(xak)->郝(hɒʔ(k))
23107(熇)	熇(xak)->熇(hɒʔ(k))
23108(嗃)	嗃(xak)->嗃(hɒʔ(k))
23110(索)	索(sak)->索(sɒʔ(k))
23111(𢱢)	𢱢(sak)->𢱢(sɒʔ(k))
23116(涸)	涸(hak)->涸(ɦɒ̏ʔ(k))
23116(涸)	凅(hak)->凅(ɦɒ̏ʔ(k))
23117(鶴)	鶴(hak)->鶴(ɦɒ̏ʔ(k))
23119(貉)	貉(hak)->貉(ɦɒ̏ʔ(k))
23119(貉)	狢(hak)->狢(ɦɒ̏ʔ(k))
23121(𠗂)	𠗂(hak)->𠗂(ɦɒ̏ʔ(k))
23127(昨)	昨(dzak)->昨(dzɒ̏ʔ(k))
23128(酢)	酢(dzak)->酢(dzɒ̏ʔ(k))
23128(酢)	醋(dzak)->醋(dzɒ̏ʔ(k))
23129(莋)	莋(dzak)->莋(dzɒ̏ʔ(k))
23130(怍)	怍(dzak)->怍(dzɒ̏ʔ(k))
23131(𣫞)	𣫞(dzak)->𣫞(dzɒ̏ʔ(k))
23132(鑿)	鑿(dzak)->鑿(dzɒ̏ʔ(k))
23133(笮)	笮(dzak)->笮(dzɒ̏ʔ(k))
23134(筰)	筰(dzak)->筰(dzɒ̏ʔ(k))
23135(柞)	柞(dzak)->柞(dzɒ̏ʔ(k))
23147(博)	博(pak)->博(pɒʔ(k))
23149(搏)	搏(pak)->搏(pɒʔ(k))
23150(爆)	爆(pak)->爆(pɒʔ(k))
23151(鎛)	鎛(pak)->鎛(pɒʔ(k))
23154(襮)	襮(pak)->襮(pɒʔ(k))
23155(鑮)	鑮(pak)->鑮(pɒʔ(k))
23156(簙)	簙(pak)->簙(pɒʔ(k))
23160(欂)	欂(pak)->欂(pɒʔ(k))
23162(溥)	溥(pak)->溥(pɒʔ(k))
23164(餺)	餺(pak)->餺(pɒʔ(k))
23167(諾)	諾(nak)->諾(nɒ̏ʔ(k))
23168(霍)	霍(xwak)->霍(hwɒʔ(k))
23168(霍)	癨(xwak)->癨(hwɒʔ(k))
23169(靃)	靃(xwak)->靃(hwɒʔ(k))
23170(霩)	霩(xwak)->霩(hwɒʔ(k))
23172(藿)	藿(xwak)->藿(hwɒʔ(k))
23174(彉)	彉(xwak)->彉(hwɒʔ(k))
23175(彍)	彍(xwak)->彍(hwɒʔ(k))
23176(攉)	攉(xwak)->攉(hwɒʔ(k))
23179(癨)	癨(xwak)->癨(hwɒʔ(k))
23179(癨)	霍(xwak)->霍(hwɒʔ(k))
23180(郭)	郭(kwak)->郭(kwɒʔ(k))
23184(椁)	椁(kwak)->椁(kwɒʔ(k))
23185(槨)	槨(kwak)->槨(kwɒʔ(k))
23190(雘)	雘('wak)->雘(ʔwɒʔ(k))
23191(蠖)	蠖('wak)->蠖(ʔwɒʔ(k))
23192(𩟓)	𩟓('wak)->𩟓(ʔwɒʔ(k))
23196(穫)	穫(hwak)->穫(ɦwɒ̏ʔ(k))
23196(穫)	获(hwak)->获(ɦwɒ̏ʔ(k))
23197(鑊)	鑊(hwak)->鑊(ɦwɒ̏ʔ(k))
23201(濩)	濩(hwak)->濩(ɦwɒ̏ʔ(k))
23202(擭)	擭(hwak)->擭(ɦwɒ̏ʔ(k))
23206(廓)	廓(khwak)->廓(kʰwɒʔ(k))
23207(鞹)	鞹(khwak)->鞹(kʰwɒʔ(k))
23208(漷)	漷(khwak)->漷(kʰwɒʔ(k))
23215(陌)	陌(maek)->陌(mə̏ʔ(k))
23220(貘)	貘(maek)->貘(mə̏ʔ(k))
23220(貘)	貊(maek)->貊(mə̏ʔ(k))
23222(貊)	貊(maek)->貊(mə̏ʔ(k))
23222(貊)	貘(maek)->貘(mə̏ʔ(k))
23223(佰)	佰(maek)->佰(mə̏ʔ(k))
23223(佰)	百(maek)->百(mə̏ʔ(k))
23224(驀)	驀(maek)->驀(mə̏ʔ(k))
23226(𩢷)	𩢷(maek)->𩢷(mə̏ʔ(k))
23228(貉)	狢(maek)->狢(mə̏ʔ(k))
23228(貉)	貉(maek)->貉(mə̏ʔ(k))
23233(磔)	磔(traek)->磔(ʈʂəʔ(k))
23235(舴)	舴(traek)->舴(ʈʂəʔ(k))
23244(白)	白(baek)->白(bə̏ʔ(k))
23245(帛)	帛(baek)->帛(bə̏ʔ(k))
23246(舶)	舶(baek)->舶(bə̏ʔ(k))
23246(舶)	艊(baek)->艊(bə̏ʔ(k))
23247(鮊)	鮊(baek)->鮊(bə̏ʔ(k))
23249(伯)	伯(paek)->伯(pəʔ(k))
23250(迫)	迫(paek)->迫(pəʔ(k))
23252(百)	佰(paek)->佰(pəʔ(k))
23252(百)	百(paek)->百(pəʔ(k))
23253(柏)	柏(paek)->柏(pəʔ(k))
23253(柏)	栢(paek)->栢(pəʔ(k))
23255(𦯉)	𦯉(paek)->𦯉(pəʔ(k))
23257(劇)	劇(gjaek)->劇(gȉʔ(k))
